id,activity_type,date,time_spent
5826348,Live Practice Game,"February 20,2022",0.596606212
5671550,homework,"February 16,2022",1.54287777
1921939,join_session_live - Scheduled 1:n,"February 19,2022",1094.315914
4126261,join_group,"January 17,2022",0
5651671,Live Practice Game,"February 3,2022",0.986159425
1523714,join_group,"February 16,2022",0
1358473,exit_group_section - post_details,"January 28,2022",0
1015394,exit_group_section - post_details,"January 7,2022",0
1015394,homework,"January 7,2022",1.733194774
1015394,join_session_replay - Scheduled 1:n,"January 7,2022",20.59999326
4570782,join_session_live - Scheduled Competition,"January 27,2022",15.16760919
5391287,exit_group_section - post_details,"January 17,2022",0
5391287,homework,"January 17,2022",2.897580485
8908932,join_session_live - Scheduled 1:n,"February 19,2022",1094.096528
5391287,join_session_live - Scheduled Competition,"January 17,2022",72.8035247
3622292,join_session_replay - Scheduled 1:n,"February 25,2022",23.49380849
286356,join_group,"February 16,2022",0
2597137,join_group,"February 20,2022",0
235464,exit_group_section - post_details,"February 4,2022",0
1193963,join_group,"February 16,2022",0
2661635,join_group,"February 16,2022",0
7027798,homework,"January 7,2022",3.020286748
5473689,exit_group_section - post_details,"February 16,2022",0
1247626,homework,"February 22,2022",4.222112542
1247626,join_group,"February 22,2022",0
6923635,Live Practice Game,"February 22,2022",0.667655759
1127243,join_session_live - Scheduled 1:n,"February 16,2022",1093.977503
3974403,join_session_live - Scheduled 1:n,"February 16,2022",1093.859179
5019213,exit_group_section - post_details,"January 17,2022",0
4762210,join_session_live - Scheduled 1:n,"February 16,2022",1093.72793
145934,join_group,"January 17,2022",0
7662218,join_session_replay - Scheduled 1:n,"February 16,2022",12.46765299
7662218,join_session_replay - Scheduled 1:n,"February 19,2022",24.19187561
7662218,join_session_replay - Scheduled 1:n,"February 20,2022",21.08548051
5558772,join_session_live - Scheduled 1:n,"February 16,2022",1093.704246
7829551,join_session_replay - Scheduled 1:n,"January 7,2022",26.07519149
4361186,join_session_replay - Scheduled 1:n,"February 16,2022",20.16151698
3385914,join_session_live - Scheduled 1:n,"February 19,2022",1093.617442
4484156,join_session_live - Scheduled 1:n,"January 17,2022",1093.452497
143453,homework,"February 20,2022",3.128463996
4184654,exit_group_section - post_details,"February 19,2022",0
2165696,quizon,"January 29,2022",0
1292885,join_session_live - Scheduled 1:n,"February 16,2022",1093.451193
7652359,join_session_live - Scheduled 1:n,"February 16,2022",1093.439427
3507860,join_group,"February 16,2022",0
5867438,join_session_live - Scheduled 1:n,"February 16,2022",1093.419655
5834081,exit_group_section - post_details,"February 16,2022",0
3496318,homework,"February 19,2022",0.022282283
1714725,quizon,"January 29,2022",0
5604903,exit_group_section - post_details,"February 16,2022",0
5604903,homework,"February 16,2022",3.716032805
5604903,join_group,"February 16,2022",0
8201676,exit_group_section - post_details,"February 11,2022",0
4023502,join_group,"February 16,2022",0
1102465,join_session_replay - Scheduled 1:n,"February 4,2022",10.11893227
1619622,join_group,"February 19,2022",0
3115712,join_group,"January 28,2022",0
3115712,join_session_replay - Scheduled 1:n,"January 27,2022",15.4036075
3115712,quizon,"January 27,2022",0
2100360,exit_group_section - post_details,"February 20,2022",0
395574,join_group,"February 16,2022",0
4626127,exit_group_section - post_details,"February 20,2022",0
431609,Live Practice Game,"February 22,2022",0.987670817
431609,exit_group_section - post_details,"February 22,2022",0
3362469,join_session_live - Scheduled 1:n,"February 4,2022",1093.363869
6742440,join_session_live - Scheduled Competition,"January 27,2022",13.96166769
7278429,join_session_replay - Scheduled 1:n,"February 19,2022",5.191458975
3554993,join_session_live - Scheduled Competition,"February 16,2022",194.9540653
8182836,join_session_replay - Scheduled 1:n,"February 2,2022",8.473962449
2469273,Live Practice Game,"February 16,2022",1.967200366
2469273,enter_group,"February 16,2022",0
2469273,join_group,"February 16,2022",0
8011031,join_session_live - Scheduled 1:n,"February 16,2022",1093.343471
4661816,join_session_live - Scheduled 1:n,"February 16,2022",1093.306943
3399567,join_session_live - Scheduled 1:n,"February 19,2022",1093.306873
5850582,join_group,"February 20,2022",0
5892361,join_group,"February 16,2022",0
2182321,join_session_live - Scheduled 1:n,"January 17,2022",1093.136238
4851957,homework,"February 16,2022",1.170123716
6267531,join_session_replay - Scheduled 1:n,"February 22,2022",16.79868
3583615,join_session_replay - Scheduled 1:n,"February 16,2022",10.67663538
2799432,join_session_live - Scheduled Competition,"February 19,2022",30.03886875
468372,join_group,"January 20,2022",0
468372,quizon,"January 17,2022",0
468372,quizon,"January 20,2022",0
1989579,exit_group_section - post_details,"February 19,2022",0
1989579,quizon,"February 19,2022",0
8591469,join_group,"January 21,2022",0
8408734,join_session_live - Scheduled Competition,"February 4,2022",188.8936554
7815435,exit_group_section - post_details,"February 25,2022",0
7815435,homework,"February 25,2022",2.304684406
3656605,enter_group,"February 16,2022",0
5117396,exit_group_section - post_details,"February 16,2022",0
5117396,exit_group_section - post_details,"February 19,2022",0
5180299,join_session_live - Scheduled 1:n,"January 17,2022",1093.106189
6172912,join_session_live - Scheduled 1:n,"February 19,2022",1093.074261
5896185,join_group,"February 16,2022",0
3467457,join_session_live - Scheduled 1:n,"February 11,2022",1093.059808
1543680,join_session_live - Scheduled 1:n,"February 19,2022",1093.011579
5896185,quizon,"February 16,2022",0
4921639,join_session_live - Scheduled 1:n,"February 16,2022",1093.003862
7542247,join_session_live - Scheduled 1:n,"February 19,2022",1092.820593
6506823,join_session_live - Scheduled 1:n,"January 17,2022",1092.748576
4226361,join_session_live - Scheduled Competition,"February 16,2022",36.8568814
299271,join_session_live - Scheduled Competition,"January 27,2022",24.39063994
3736285,enter_group,"January 7,2022",0
3160218,homework,"February 16,2022",3.153707344
1571730,join_session_replay - Scheduled 1:n,"February 16,2022",23.14294683
2866080,join_session_live - Scheduled Competition,"February 16,2022",19.3711986
6518113,join_group,"February 16,2022",0
6518113,join_session_live - Scheduled Competition,"February 16,2022",78.85431921
8795090,join_session_live - Scheduled Competition,"February 19,2022",6.432260938
2583317,join_session_live - Scheduled Competition,"January 27,2022",189.1961358
5420093,join_session_live - Scheduled 1:n,"February 16,2022",1092.572515
8655301,join_group,"February 19,2022",0
4046444,Live Practice Game,"February 16,2022",0.294249193
4046444,enter_group,"February 16,2022",0
2470335,join_session_live - Scheduled 1:n,"January 27,2022",1092.482286
1986108,join_group,"February 20,2022",0
7867772,join_session_live - Scheduled 1:n,"February 19,2022",1092.402375
336197,join_session_live - Scheduled 1:n,"January 7,2022",1092.341621
7238753,join_session_live - Scheduled 1:n,"February 16,2022",1092.335959
1315246,exit_group_section - post_details,"February 11,2022",0
1315246,exit_group_section - post_details,"February 14,2022",0
2158119,homework,"February 19,2022",0.576969874
2158119,join_session_replay - Scheduled 1:n,"February 19,2022",18.67730067
7176258,homework,"February 16,2022",1.710687054
6169897,join_group,"February 19,2022",0
6169897,join_session_live - Scheduled Competition,"February 19,2022",31.54867997
1543649,exit_group_section - post_details,"February 19,2022",0
1543649,homework,"February 25,2022",1.910905601
3221606,join_group,"February 19,2022",0
776808,exit_group_section - post_details,"January 21,2022",0
776808,homework,"January 20,2022",2.554585765
7859647,exit_group_section - post_details,"February 19,2022",0
7859647,join_session_replay - Scheduled 1:n,"February 19,2022",12.5649641
8124876,join_group,"February 20,2022",0
1131872,homework,"February 2,2022",0.834938383
6768284,join_session_live - Scheduled 1:n,"February 19,2022",1092.218504
88047,join_session_replay - Scheduled 1:n,"January 17,2022",3.920553357
4350459,join_session_live - Scheduled 1:n,"February 14,2022",1092.195942
5248024,join_session_replay - Scheduled 1:n,"February 19,2022",25.05993381
3528096,homework,"February 19,2022",3.110786243
7106664,join_session_replay - Scheduled 1:n,"February 3,2022",17.64656594
8155191,join_session_live - Scheduled 1:n,"January 7,2022",1092.150876
7198372,join_group,"February 16,2022",0
7198372,quizon,"February 16,2022",0
7545099,homework,"February 16,2022",1.072841694
7545099,join_group,"February 19,2022",0
5823637,join_session_live - Scheduled 1:n,"February 16,2022",1092.11859
7545099,join_session_live - Scheduled Competition,"February 19,2022",24.9302134
499732,join_group,"February 19,2022",0
7738242,join_session_live - Scheduled Competition,"February 19,2022",52.50589342
118289,exit_group_section - post_details,"February 20,2022",0
2938607,exit_group_section - post_details,"January 4,2022",0
5976853,join_session_live - Scheduled 1:n,"February 16,2022",1091.969376
7498124,join_session_live - Scheduled 1:n,"January 17,2022",1091.95715
5226571,quizon,"February 19,2022",0
5535254,Live Practice Game,"February 16,2022",0.359225205
5535254,exit_group_section - post_details,"February 16,2022",0
6685969,join_session_live - Scheduled 1:n,"February 16,2022",1091.932898
6019234,join_group,"February 25,2022",0
3330414,Live Practice Game,"February 19,2022",0.777846863
3330414,join_group,"February 19,2022",0
4782081,join_group,"January 17,2022",0
1725329,join_session_live - Scheduled 1:n,"February 16,2022",1091.91774
4782081,join_session_live - Scheduled Competition,"January 4,2022",194.5929758
4782081,join_session_live - Scheduled Competition,"January 17,2022",71.6266893
4782081,join_session_replay - Scheduled 1:n,"February 16,2022",9.805016827
8268124,enter_group,"January 17,2022",0
2010449,join_group,"February 16,2022",0
3115561,join_session_live - Scheduled 1:n,"January 7,2022",1091.890169
5571046,homework,"February 16,2022",1.985600591
5571046,homework,"February 22,2022",3.959436289
5571046,join_session_replay - Scheduled 1:n,"February 25,2022",11.91214246
2637273,join_session_live - Scheduled 1:n,"January 7,2022",1091.792612
8646467,join_session_replay - Scheduled 1:n,"February 16,2022",28.06022071
3185468,join_group,"February 16,2022",0
3521678,join_group,"February 16,2022",0
3521678,join_session_replay - Scheduled 1:n,"February 16,2022",24.99201365
1393078,homework,"February 20,2022",1.981223787
6994416,join_session_live - Scheduled 1:n,"January 20,2022",1091.664448
6871732,join_session_replay - Scheduled 1:n,"February 3,2022",23.91428387
5280648,exit_group_section - post_details,"February 16,2022",0
5280648,join_group,"January 17,2022",0
5280648,join_session_live - Scheduled Competition,"January 17,2022",62.62858461
5280648,join_session_replay - Scheduled 1:n,"January 17,2022",4.258639104
5474184,exit_group_section - post_details,"February 16,2022",0
6534935,Live Practice Game,"February 25,2022",1.065847906
492524,homework,"February 16,2022",3.473302414
4868030,join_group,"January 29,2022",0
2020985,exit_group_section - post_details,"February 16,2022",0
2020985,join_session_replay - Scheduled 1:n,"February 16,2022",5.687786001
3070822,homework,"February 19,2022",3.830925795
8754930,join_session_live - Scheduled 1:n,"February 16,2022",1091.655008
1597973,homework,"February 14,2022",2.078898724
6853104,join_session_replay - Scheduled 1:n,"February 11,2022",15.72249371
4703855,join_session_live - Scheduled 1:n,"January 21,2022",1091.619551
6697297,join_group,"February 22,2022",0
3325955,join_group,"February 16,2022",0
1262627,join_session_live - Scheduled 1:n,"February 14,2022",1091.445846
1521414,join_session_live - Scheduled Competition,"January 29,2022",65.07381276
8525635,join_session_live - Scheduled Competition,"January 21,2022",55.55481799
4337069,homework,"February 25,2022",3.137680792
1040968,join_session_live - Scheduled 1:n,"February 3,2022",1091.402254
4862652,homework,"January 17,2022",1.609415379
4630189,join_session_live - Scheduled 1:n,"February 16,2022",1091.274807
65836,homework,"February 25,2022",2.072027934
6352307,join_session_live - Scheduled 1:n,"February 16,2022",1091.261375
8459699,join_session_replay - Scheduled 1:n,"January 17,2022",8.567056203
4512607,join_session_live - Scheduled 1:n,"February 19,2022",1091.214903
4924763,join_session_live - Scheduled 1:n,"February 14,2022",1091.144463
2207843,enter_group,"February 16,2022",0
8394196,join_session_live - Scheduled 1:n,"February 19,2022",1091.048089
691993,join_session_live - Scheduled Competition,"February 19,2022",43.71321289
3032506,join_session_live - Scheduled 1:n,"February 19,2022",1090.953985
2982092,join_session_live - Scheduled 1:n,"January 17,2022",1090.939376
